hr,weekday,workingday,mnth,season,temp,atemp,hum,windspeed,weathersit,holiday,cnt
8,3,1,7,3,0.7,0.6364,0.42,0.2537,1,0,788
9,3,1,7,3,0.72,0.6515,0.37,0.2985,1,0,342
10,3,1,7,3,0.74,0.6515,0.37,0.0,1,0,231
11,3,1,7,3,0.76,0.6667,0.33,0.0,1,0,281
12,3,1,7,3,0.76,0.6667,0.33,0.0,1,0,310
13,3,1,7,3,0.78,0.6818,0.31,0.1642,1,0,312
14,3,1,7,3,0.8,0.697,0.29,0.1343,1,0,247
15,3,1,7,3,0.78,0.6818,0.31,0.0896,1,0,317
16,3,1,7,3,0.8,0.697,0.29,0.1642,1,0,484
17,3,1,7,3,0.8,0.697,0.31,0.0,1,0,913
18,3,1,7,3,0.8,0.697,0.27,0.1343,1,0,891
19,3,1,7,3,0.76,0.6667,0.33,0.1343,1,0,698
20,3,1,7,3,0.74,0.6515,0.4,0.1642,1,0,567
21,3,1,7,3,0.72,0.6515,0.45,0.1343,1,0,397
22,3,1,7,3,0.7,0.6515,0.58,0.1343,1,0,278
23,3,1,7,3,0.68,0.6364,0.57,0.2985,1,0,239
0,4,1,7,3,0.66,0.6212,0.65,0.194,1,0,92
1,4,1,7,3,0.66,0.6212,0.65,0.2239,1,0,29
2,4,1,7,3,0.66,0.6212,0.69,0.2537,1,0,21
3,4,1,7,3,0.66,0.6212,0.69,0.2239,1,0,8
4,4,1,7,3,0.66,0.6212,0.74,0.194,1,0,4
5,4,1,7,3,0.66,0.6212,0.74,0.194,1,0,42
6,4,1,7,3,0.66,0.6061,0.78,0.2537,1,0,181
7,4,1,7,3,0.7,0.6667,0.74,0.2537,1,0,495
8,4,1,7,3,0.7,0.6667,0.74,0.2537,2,0,729
9,4,1,7,3,0.72,0.6818,0.7,0.1343,2,0,344
10,4,1,7,3,0.74,0.697,0.7,0.2239,1,0,222
11,4,1,7,3,0.8,0.803,0.66,0.2239,1,0,212
12,4,1,7,3,0.84,0.8182,0.56,0.2537,1,0,279
13,4,1,7,3,0.86,0.8333,0.53,0.2985,1,0,242
14,4,1,7,3,0.9,0.8788,0.47,0.2537,1,0,213
15,4,1,7,3,0.92,0.8939,0.42,0.2985,1,0,238
16,4,1,7,3,0.94,0.8788,0.38,0.3881,1,0,374
17,4,1,7,3,0.9,0.8636,0.45,0.4179,1,0,738
18,4,1,7,3,0.92,0.8788,0.4,0.3582,1,0,688
19,4,1,7,3,0.9,0.8636,0.45,0.3284,1,0,614
20,4,1,7,3,0.86,0.8182,0.5,0.2537,1,0,446
21,4,1,7,3,0.8,0.7424,0.49,0.6119,1,0,271
22,4,1,7,3,0.8,0.7424,0.49,0.6119,1,0,234
23,4,1,7,3,0.72,0.6818,0.7,0.1343,1,0,145
0,5,1,7,3,0.72,0.6818,0.7,0.0,1,0,97
1,5,1,7,3,0.72,0.6818,0.7,0.1045,1,0,54
2,5,1,7,3,0.7,0.6667,0.79,0.1343,1,0,26
3,5,1,7,3,0.7,0.6667,0.74,0.1642,1,0,12
4,5,1,7,3,0.7,0.6667,0.79,0.0,1,0,8
5,5,1,7,3,0.7,0.6667,0.84,0.0,1,0,37
6,5,1,7,3,0.7,0.6667,0.79,0.0,1,0,139
7,5,1,7,3,0.72,0.6818,0.7,0.194,1,0,410
8,5,1,7,3,0.76,0.7273,0.66,0.0896,1,0,676
9,5,1,7,3,0.82,0.7727,0.49,0.2836,1,0,363
10,5,1,7,3,0.84,0.7727,0.47,0.0,1,0,231
11,5,1,7,3,0.84,0.7727,0.47,0.3284,1,0,251
12,5,1,7,3,0.84,0.7879,0.49,0.3582,1,0,299
13,5,1,7,3,0.84,0.7727,0.47,0.2836,1,0,314
14,5,1,7,3,0.86,0.803,0.47,0.2985,1,0,326
15,5,1,7,3,0.86,0.7879,0.41,0.2239,1,0,323
16,5,1,7,3,0.84,0.7727,0.47,0.2239,1,0,499
17,5,1,7,3,0.86,0.7879,0.41,0.2836,1,0,699
18,5,1,7,3,0.82,0.7576,0.46,0.1642,1,0,622
19,5,1,7,3,0.82,0.7727,0.52,0.194,1,0,516
20,5,1,7,3,0.78,0.7424,0.59,0.1045,1,0,354
21,5,1,7,3,0.78,0.7424,0.59,0.1045,1,0,260
22,5,1,7,3,0.78,0.7424,0.59,0.1343,1,0,199
23,5,1,7,3,0.76,0.7273,0.66,0.0,1,0,189
0,6,0,7,3,0.74,0.6818,0.62,0.1343,1,0,191
1,6,0,7,3,0.72,0.6818,0.7,0.0896,1,0,80
2,6,0,7,3,0.72,0.6818,0.7,0.0,1,0,90
3,6,0,7,3,0.72,0.6818,0.7,0.0,1,0,43
4,6,0,7,3,0.7,0.6667,0.79,0.194,1,0,11
5,6,0,7,3,0.68,0.6364,0.79,0.1642,1,0,14
6,6,0,7,3,0.7,0.6515,0.7,0.1045,1,0,50
7,6,0,7,3,0.72,0.6818,0.7,0.1343,1,0,76
8,6,0,7,3,0.74,0.697,0.66,0.1642,1,0,163
9,6,0,7,3,0.78,0.7424,0.59,0.1045,1,0,337
10,6,0,7,3,0.82,0.7727,0.52,0.2239,1,0,395
11,6,0,7,3,0.84,0.7424,0.39,0.2239,1,0,457
12,6,0,7,3,0.84,0.7576,0.41,0.2239,1,0,487
13,6,0,7,3,0.86,0.7879,0.41,0.2836,1,0,498
14,6,0,7,3,0.86,0.7727,0.39,0.2537,1,0,494
15,6,0,7,3,0.88,0.7727,0.32,0.2836,1,0,497
16,6,0,7,3,0.86,0.7727,0.39,0.2239,1,0,487
17,6,0,7,3,0.82,0.7576,0.46,0.194,1,0,479
18,6,0,7,3,0.82,0.7424,0.43,0.2836,1,0,481
19,6,0,7,3,0.68,0.6364,0.83,0.0,1,0,338
20,6,0,7,3,0.66,0.6061,0.83,0.2239,1,0,233
21,6,0,7,3,0.66,0.6061,0.78,0.0896,1,0,300
22,6,0,7,3,0.66,0.6061,0.78,0.0896,1,0,276
23,6,0,7,3,0.66,0.6061,0.83,0.0896,1,0,208
0,0,0,7,3,0.66,0.5909,0.89,0.1343,1,0,188
1,0,0,7,3,0.66,0.6061,0.83,0.1045,1,0,158
2,0,0,7,3,0.66,0.6212,0.74,0.1343,1,0,112
3,0,0,7,3,0.66,0.6212,0.69,0.2239,1,0,55
4,0,0,7,3,0.64,0.6061,0.69,0.194,1,0,13
5,0,0,7,3,0.62,0.5909,0.78,0.194,1,0,17
6,0,0,7,3,0.64,0.6061,0.73,0.1642,1,0,18
7,0,0,7,3,0.66,0.6212,0.69,0.2537,1,0,40
8,0,0,7,3,0.7,0.6515,0.65,0.2239,1,0,127
9,0,0,7,3,0.72,0.6818,0.62,0.2537,1,0,226
10,0,0,7,3,0.74,0.6818,0.62,0.0,1,0,381
11,0,0,7,3,0.76,0.697,0.55,0.2239,1,0,509
12,0,0,7,3,0.76,0.697,0.55,0.3284,1,0,511
13,0,0,7,3,0.8,0.7424,0.49,0.2239,1,0,483
14,0,0,7,3,0.8,0.7273,0.46,0.194,1,0,522
15,0,0,7,3,0.8,0.7273,0.43,0.1343,1,0,501
16,0,0,7,3,0.8,0.7273,0.43,0.1343,1,0,521
17,0,0,7,3,0.82,0.7424,0.41,0.1642,1,0,531
18,0,0,7,3,0.8,0.7121,0.41,0.2985,1,0,419
19,0,0,7,3,0.76,0.697,0.55,0.1642,1,0,443
20,0,0,7,3,0.74,0.697,0.66,0.1045,1,0,303
21,0,0,7,3,0.72,0.6818,0.7,0.1343,1,0,271
22,0,0,7,3,0.7,0.6515,0.7,0.1045,1,0,148
23,0,0,7,3,0.7,0.6515,0.7,0.0,1,0,100
0,1,1,7,3,0.7,0.6667,0.74,0.0896,1,0,58
1,1,1,7,3,0.7,0.6667,0.74,0.0,1,0,19
2,1,1,7,3,0.68,0.6364,0.74,0.0,1,0,8
3,1,1,7,3,0.66,0.6061,0.83,0.0,1,0,3
4,1,1,7,3,0.66,0.6061,0.83,0.0,1,0,5
5,1,1,7,3,0.66,0.6061,0.83,0.1045,1,0,47
6,1,1,7,3,0.66,0.6061,0.83,0.1642,1,0,161
7,1,1,7,3,0.7,0.6667,0.79,0.0896,1,0,469
8,1,1,7,3,0.72,0.697,0.74,0.1045,2,0,751
9,1,1,7,3,0.74,0.697,0.7,0.0,2,0,293
10,1,1,7,3,0.74,0.697,0.66,0.2239,2,0,189
11,1,1,7,3,0.78,0.7273,0.55,0.1343,2,0,215
12,1,1,7,3,0.76,0.7121,0.58,0.1045,2,0,278
13,1,1,7,3,0.8,0.7424,0.49,0.1642,1,0,226
14,1,1,7,3,0.8,0.7424,0.49,0.2239,1,0,254
15,1,1,7,3,0.8,0.7424,0.49,0.2537,1,0,236
16,1,1,7,3,0.8,0.7424,0.49,0.2836,1,0,425
17,1,1,7,3,0.76,0.697,0.55,0.3284,1,0,827
18,1,1,7,3,0.76,0.7121,0.58,0.4179,1,0,812
19,1,1,7,3,0.82,0.7727,0.52,0.1642,1,0,665
20,1,1,7,3,0.72,0.6818,0.7,0.2239,1,0,462
21,1,1,7,3,0.72,0.6818,0.7,0.194,1,0,322
22,1,1,7,3,0.7,0.6667,0.74,0.2239,2,0,230
23,1,1,7,3,0.7,0.6667,0.74,0.194,1,0,150
0,2,1,7,3,0.68,0.6364,0.79,0.1343,1,0,38
1,2,1,7,3,0.66,0.6061,0.83,0.1343,1,0,21
2,2,1,7,3,0.66,0.6061,0.83,0.1343,1,0,8
3,2,1,7,3,0.66,0.6061,0.83,0.0896,1,0,6
5,2,1,7,3,0.66,0.6061,0.83,0.1642,1,0,45
6,2,1,7,3,0.64,0.5758,0.89,0.1642,1,0,194
7,2,1,7,3,0.68,0.6364,0.83,0.2239,1,0,513
8,2,1,7,3,0.7,0.6667,0.79,0.1343,1,0,760
9,2,1,7,3,0.72,0.6818,0.7,0.1045,1,0,333
10,2,1,7,3,0.72,0.6818,0.66,0.0,1,0,227
11,2,1,7,3,0.76,0.7121,0.58,0.0,1,0,224
12,2,1,7,3,0.8,0.7273,0.46,0.0,1,0,248
13,2,1,7,3,0.8,0.7576,0.55,0.2836,1,0,288
14,2,1,7,3,0.8,0.7576,0.55,0.2836,1,0,260
15,2,1,7,3,0.76,0.7121,0.62,0.1343,1,0,144
16,2,1,7,3,0.76,0.7121,0.58,0.2239,1,0,402
17,2,1,7,3,0.78,0.7121,0.52,0.2239,1,0,820
18,2,1,7,3,0.76,0.697,0.55,0.2836,1,0,857
19,2,1,7,3,0.74,0.6818,0.62,0.3582,3,0,614
20,2,1,7,3,0.7,0.6515,0.7,0.194,3,0,452
21,2,1,7,3,0.68,0.6364,0.79,0.194,1,0,352
22,2,1,7,3,0.68,0.6364,0.74,0.2537,1,0,257
23,2,1,7,3,0.66,0.6061,0.83,0.1642,2,0,147
0,3,1,8,3,0.68,0.6364,0.79,0.1642,1,0,47
1,3,1,8,3,0.66,0.6061,0.83,0.0896,1,0,33
2,3,1,8,3,0.64,0.5758,0.83,0.1045,1,0,13
3,3,1,8,3,0.64,0.5758,0.83,0.1045,1,0,7
4,3,1,8,3,0.64,0.5909,0.78,0.1343,2,0,4
5,3,1,8,3,0.64,0.5909,0.78,0.1343,2,0,49
6,3,1,8,3,0.64,0.5909,0.78,0.1343,1,0,185
7,3,1,8,3,0.64,0.5758,0.83,0.1343,2,0,487
8,3,1,8,3,0.66,0.6061,0.78,0.194,2,0,681
9,3,1,8,3,0.68,0.6364,0.74,0.0896,2,0,350
10,3,1,8,3,0.72,0.6818,0.66,0.0896,1,0,236
11,3,1,8,3,0.76,0.7121,0.58,0.0896,1,0,234
12,3,1,8,3,0.8,0.7424,0.49,0.1045,1,0,284
13,3,1,8,3,0.8,0.7424,0.52,0.1642,1,0,280
14,3,1,8,3,0.82,0.7576,0.46,0.1642,1,0,263
15,3,1,8,3,0.82,0.7576,0.46,0.1642,1,0,295
16,3,1,8,3,0.8,0.7576,0.55,0.2836,1,0,479
17,3,1,8,3,0.8,0.7424,0.49,0.1642,1,0,837
18,3,1,8,3,0.76,0.7121,0.62,0.2239,3,0,891
19,3,1,8,3,0.74,0.697,0.66,0.2537,1,0,652
20,3,1,8,3,0.74,0.697,0.66,0.1642,1,0,513
21,3,1,8,3,0.72,0.6818,0.7,0.1343,1,0,320
22,3,1,8,3,0.72,0.6818,0.7,0.1045,1,0,288
23,3,1,8,3,0.7,0.6667,0.74,0.0,1,0,152
0,4,1,8,3,0.7,0.6667,0.74,0.0,1,0,63
1,4,1,8,3,0.68,0.6364,0.79,0.1045,1,0,42
2,4,1,8,3,0.66,0.6061,0.83,0.0896,1,0,11
3,4,1,8,3,0.66,0.6061,0.83,0.0,1,0,6
4,4,1,8,3,0.66,0.6061,0.83,0.0,1,0,9
5,4,1,8,3,0.66,0.5909,0.89,0.1343,1,0,41
6,4,1,8,3,0.66,0.6061,0.83,0.0,1,0,183
7,4,1,8,3,0.7,0.6667,0.79,0.0,1,0,473
8,4,1,8,3,0.72,0.697,0.74,0.1045,1,0,739
9,4,1,8,3,0.76,0.7273,0.66,0.1045,1,0,343
10,4,1,8,3,0.8,0.7576,0.55,0.0,1,0,181
11,4,1,8,3,0.82,0.7727,0.52,0.1045,1,0,226
12,4,1,8,3,0.84,0.7576,0.44,0.1343,1,0,286
13,4,1,8,3,0.86,0.7879,0.44,0.2239,1,0,310
14,4,1,8,3,0.86,0.7879,0.41,0.1343,1,0,225
15,4,1,8,3,0.78,0.7424,0.62,0.4627,1,0,270
16,4,1,8,3,0.82,0.7576,0.46,0.194,1,0,406
17,4,1,8,3,0.82,0.7727,0.52,0.2537,1,0,865
18,4,1,8,3,0.8,0.7727,0.59,0.2239,1,0,767
19,4,1,8,3,0.8,0.7879,0.63,0.1642,1,0,607
20,4,1,8,3,0.78,0.7576,0.66,0.0,1,0,427
21,4,1,8,3,0.76,0.7273,0.66,0.2239,1,0,342
22,4,1,8,3,0.74,0.697,0.7,0.194,1,0,262
23,4,1,8,3,0.72,0.6818,0.7,0.2537,1,0,177
0,5,1,8,3,0.72,0.6818,0.7,0.194,1,0,71
1,5,1,8,3,0.7,0.6667,0.74,0.194,1,0,43
2,5,1,8,3,0.68,0.6364,0.79,0.2239,1,0,14
3,5,1,8,3,0.68,0.6364,0.79,0.2239,1,0,6
4,5,1,8,3,0.66,0.6061,0.83,0.2537,1,0,12
5,5,1,8,3,0.66,0.6061,0.83,0.1642,1,0,37
6,5,1,8,3,0.66,0.6061,0.83,0.2239,1,0,163
7,5,1,8,3,0.7,0.6667,0.74,0.1045,1,0,421
8,5,1,8,3,0.72,0.6818,0.7,0.1343,1,0,668
9,5,1,8,3,0.74,0.697,0.66,0.1045,2,0,396
10,5,1,8,3,0.8,0.7424,0.52,0.194,2,0,249
11,5,1,8,3,0.84,0.7879,0.49,0.2836,2,0,263
12,5,1,8,3,0.86,0.8182,0.5,0.2985,2,0,338
13,5,1,8,3,0.86,0.803,0.47,0.2836,2,0,345
14,5,1,8,3,0.86,0.7879,0.44,0.2537,2,0,331
15,5,1,8,3,0.88,0.8182,0.42,0.2537,1,0,380
16,5,1,8,3,0.86,0.7879,0.41,0.2239,2,0,492
17,5,1,8,3,0.84,0.803,0.53,0.2836,2,0,741
18,5,1,8,3,0.82,0.803,0.59,0.2537,2,0,671
19,5,1,8,3,0.8,0.7879,0.63,0.2239,2,0,469
20,5,1,8,3,0.78,0.7576,0.66,0.2239,2,0,389
21,5,1,8,3,0.76,0.7273,0.66,0.194,2,0,278
22,5,1,8,3,0.76,0.7273,0.7,0.2537,1,0,202
23,5,1,8,3,0.74,0.7121,0.79,0.1343,1,0,196
0,6,0,8,3,0.74,0.7121,0.79,0.1642,1,0,161
1,6,0,8,3,0.72,0.7121,0.84,0.194,1,0,122
2,6,0,8,3,0.72,0.7121,0.84,0.1343,1,0,84
3,6,0,8,3,0.72,0.7121,0.84,0.1343,1,0,30
4,6,0,8,3,0.72,0.697,0.79,0.194,1,0,13
5,6,0,8,3,0.7,0.6667,0.84,0.2239,1,0,17
6,6,0,8,3,0.7,0.6667,0.84,0.2239,1,0,49
7,6,0,8,3,0.72,0.697,0.77,0.1642,1,0,67
8,6,0,8,3,0.74,0.7273,0.72,0.194,1,0,181
9,6,0,8,3,0.78,0.7576,0.65,0.2239,1,0,278
10,6,0,8,3,0.82,0.7727,0.57,0.194,1,0,396
11,6,0,8,3,0.86,0.803,0.47,0.2537,1,0,470
12,6,0,8,3,0.86,0.7879,0.4,0.3582,1,0,547
13,6,0,8,3,0.88,0.8182,0.42,0.2985,1,0,527
14,6,0,8,3,0.88,0.803,0.4,0.3881,1,0,472
15,6,0,8,3,0.88,0.8182,0.42,0.4179,1,0,489
16,6,0,8,3,0.9,0.8182,0.39,0.2985,1,0,450
17,6,0,8,3,0.88,0.7879,0.37,0.2985,1,0,492
18,6,0,8,3,0.86,0.7879,0.41,0.3284,1,0,490
19,6,0,8,3,0.82,0.7727,0.52,0.3582,1,0,397
20,6,0,8,3,0.82,0.7727,0.52,0.2985,1,0,312
21,6,0,8,3,0.8,0.7727,0.59,0.2537,1,0,289
22,6,0,8,3,0.76,0.7273,0.66,0.2836,1,0,269
23,6,0,8,3,0.76,0.7273,0.66,0.2985,1,0,222
0,0,0,8,3,0.74,0.697,0.7,0.2836,1,0,153
1,0,0,8,3,0.74,0.697,0.7,0.2537,1,0,87
2,0,0,8,3,0.74,0.697,0.7,0.2985,1,0,73
3,0,0,8,3,0.72,0.697,0.74,0.2537,1,0,41
4,0,0,8,3,0.72,0.697,0.74,0.2537,1,0,14
5,0,0,8,3,0.72,0.697,0.74,0.2537,1,0,19
6,0,0,8,3,0.72,0.697,0.79,0.2537,1,0,19
7,0,0,8,3,0.74,0.7121,0.74,0.2985,1,0,68
8,0,0,8,3,0.76,0.7273,0.66,0.3284,1,0,108
9,0,0,8,3,0.8,0.7727,0.59,0.3582,1,0,229
10,0,0,8,3,0.8,0.7727,0.59,0.4179,1,0,364
11,0,0,8,3,0.82,0.7879,0.56,0.4179,1,0,437
12,0,0,8,3,0.86,0.803,0.47,0.5224,1,0,491
13,0,0,8,3,0.88,0.8182,0.44,0.4627,1,0,523
14,0,0,8,3,0.9,0.8485,0.42,0.4627,1,0,526
15,0,0,8,3,0.9,0.8182,0.37,0.5224,1,0,450
16,0,0,8,3,0.82,0.7576,0.46,0.2537,1,0,421
17,0,0,8,3,0.82,0.7576,0.46,0.2537,1,0,382
18,0,0,8,3,0.7,0.6667,0.74,0.1343,3,0,229
19,0,0,8,3,0.7,0.6667,0.84,0.2239,1,0,185
20,0,0,8,3,0.7,0.6667,0.84,0.1045,1,0,193
21,0,0,8,3,0.72,0.697,0.79,0.1045,1,0,208
22,0,0,8,3,0.72,0.697,0.79,0.0896,1,0,157
23,0,0,8,3,0.72,0.697,0.79,0.1642,2,0,87
0,1,1,8,3,0.72,0.697,0.79,0.0,2,0,33
1,1,1,8,3,0.72,0.697,0.79,0.0896,1,0,11
2,1,1,8,3,0.72,0.697,0.79,0.1343,2,0,5
3,1,1,8,3,0.72,0.697,0.79,0.0896,3,0,5
4,1,1,8,3,0.72,0.697,0.74,0.1343,2,0,11
5,1,1,8,3,0.7,0.6667,0.79,0.194,1,0,25
6,1,1,8,3,0.7,0.6667,0.79,0.2239,2,0,141
7,1,1,8,3,0.72,0.6818,0.7,0.194,3,0,407
8,1,1,8,3,0.7,0.6667,0.79,0.0,2,0,605
9,1,1,8,3,0.7,0.6667,0.79,0.1642,3,0,276
10,1,1,8,3,0.74,0.697,0.7,0.2239,1,0,213
11,1,1,8,3,0.76,0.7273,0.66,0.1343,1,0,260
12,1,1,8,3,0.78,0.7273,0.55,0.0896,2,0,285
13,1,1,8,3,0.8,0.7424,0.49,0.2239,1,0,289
14,1,1,8,3,0.82,0.7576,0.46,0.0,1,0,287
15,1,1,8,3,0.82,0.7576,0.46,0.1343,1,0,274
16,1,1,8,3,0.84,0.7576,0.41,0.1045,1,0,451
17,1,1,8,3,0.82,0.7424,0.41,0.0,1,0,858
18,1,1,8,3,0.82,0.7424,0.41,0.1343,1,0,843
19,1,1,8,3,0.78,0.7424,0.59,0.194,1,0,640
20,1,1,8,3,0.76,0.7273,0.66,0.1642,1,0,457
21,1,1,8,3,0.74,0.697,0.7,0.194,1,0,317
22,1,1,8,3,0.74,0.697,0.7,0.0896,1,0,207
23,1,1,8,3,0.72,0.697,0.74,0.194,1,0,113
0,2,1,8,3,0.7,0.6667,0.84,0.194,1,0,47
1,2,1,8,3,0.7,0.6667,0.84,0.1343,1,0,18
2,2,1,8,3,0.7,0.6667,0.84,0.1343,1,0,13
3,2,1,8,3,0.7,0.6667,0.84,0.0,1,0,6
4,2,1,8,3,0.68,0.6364,0.83,0.1343,1,0,9
5,2,1,8,3,0.7,0.6667,0.79,0.1045,1,0,36
6,2,1,8,3,0.7,0.6667,0.79,0.194,2,0,179
7,2,1,8,3,0.7,0.6667,0.74,0.1343,2,0,502
8,2,1,8,3,0.7,0.6515,0.7,0.1642,2,0,705
9,2,1,8,3,0.7,0.6667,0.74,0.1343,2,0,327
10,2,1,8,3,0.74,0.697,0.7,0.1343,2,0,250
11,2,1,8,3,0.76,0.7273,0.66,0.0896,2,0,214
12,2,1,8,3,0.8,0.7576,0.55,0.1343,2,0,283
13,2,1,8,3,0.8,0.7424,0.52,0.194,2,0,253
14,2,1,8,3,0.82,0.7576,0.46,0.0,2,0,261
15,2,1,8,3,0.8,0.7424,0.52,0.0,1,0,306
16,2,1,8,3,0.76,0.7273,0.66,0.2836,3,0,445
17,2,1,8,3,0.78,0.7424,0.62,0.1343,2,0,868
18,2,1,8,3,0.76,0.7121,0.62,0.1642,2,0,814
19,2,1,8,3,0.76,0.7273,0.66,0.1045,2,0,610
20,2,1,8,3,0.74,0.697,0.7,0.1343,2,0,448
21,2,1,8,3,0.72,0.697,0.74,0.0,2,0,317
22,2,1,8,3,0.72,0.697,0.74,0.1045,1,0,224
23,2,1,8,3,0.72,0.697,0.79,0.0,1,0,138
0,3,1,8,3,0.7,0.6667,0.84,0.0,1,0,58
1,3,1,8,3,0.72,0.697,0.79,0.0,1,0,23
2,3,1,8,3,0.7,0.6667,0.84,0.0,1,0,6
3,3,1,8,3,0.7,0.6667,0.84,0.0,1,0,7
4,3,1,8,3,0.7,0.6667,0.84,0.0,1,0,7
5,3,1,8,3,0.68,0.6364,0.89,0.1642,2,0,43
6,3,1,8,3,0.7,0.6667,0.84,0.1642,2,0,173
7,3,1,8,3,0.7,0.6667,0.84,0.1642,2,0,482
8,3,1,8,3,0.74,0.7273,0.72,0.0896,2,0,737
9,3,1,8,3,0.76,0.7273,0.66,0.0,2,0,341
10,3,1,8,3,0.8,0.7424,0.52,0.1343,2,0,214
11,3,1,8,3,0.8,0.7424,0.52,0.0,2,0,239
12,3,1,8,3,0.8,0.7424,0.52,0.0,2,0,280
13,3,1,8,3,0.8,0.7424,0.52,0.0,2,0,313
14,3,1,8,3,0.8,0.7424,0.52,0.2537,2,0,236
15,3,1,8,3,0.84,0.7576,0.44,0.194,2,0,278
16,3,1,8,3,0.8,0.7424,0.49,0.2836,2,0,441
17,3,1,8,3,0.8,0.7576,0.55,0.2836,2,0,858
18,3,1,8,3,0.78,0.7273,0.55,0.1642,2,0,862
19,3,1,8,3,0.76,0.7273,0.66,0.2239,1,0,686
20,3,1,8,3,0.74,0.697,0.66,0.194,1,0,500
21,3,1,8,3,0.74,0.697,0.66,0.1045,1,0,381
22,3,1,8,3,0.72,0.697,0.74,0.1045,1,0,233
23,3,1,8,3,0.72,0.6818,0.7,0.1343,1,0,136
0,4,1,8,3,0.72,0.697,0.74,0.194,1,0,67
1,4,1,8,3,0.7,0.6667,0.79,0.1343,1,0,28
2,4,1,8,3,0.7,0.6667,0.84,0.0896,1,0,14
3,4,1,8,3,0.68,0.6364,0.83,0.0896,1,0,6
4,4,1,8,3,0.68,0.6364,0.89,0.1343,2,0,10
5,4,1,8,3,0.66,0.5909,0.94,0.0,2,0,41
6,4,1,8,3,0.66,0.6061,0.83,0.1642,1,0,167
7,4,1,8,3,0.7,0.6667,0.84,0.1642,2,0,475
8,4,1,8,3,0.72,0.697,0.74,0.1045,1,0,698
9,4,1,8,3,0.76,0.7273,0.66,0.1642,1,0,353
10,4,1,8,3,0.8,0.7576,0.55,0.2239,1,0,205
11,4,1,8,3,0.84,0.7576,0.44,0.0,1,0,260
12,4,1,8,3,0.84,0.7576,0.44,0.1045,1,0,277
13,4,1,8,3,0.86,0.7879,0.41,0.1045,1,0,281
14,4,1,8,3,0.88,0.7727,0.32,0.2239,1,0,247
15,4,1,8,3,0.88,0.7727,0.32,0.2239,1,0,267
16,4,1,8,3,0.86,0.7727,0.39,0.2537,1,0,417
17,4,1,8,3,0.86,0.7576,0.36,0.2537,1,0,810
18,4,1,8,3,0.82,0.7576,0.46,0.2537,2,0,811
19,4,1,8,3,0.8,0.7576,0.55,0.194,1,0,623
20,4,1,8,3,0.7,0.6515,0.54,0.2836,1,0,478
21,4,1,8,3,0.7,0.6515,0.58,0.1642,2,0,336
22,4,1,8,3,0.66,0.6212,0.69,0.2239,2,0,259
23,4,1,8,3,0.66,0.6212,0.74,0.0,1,0,156
0,5,1,8,3,0.7,0.6515,0.65,0.0896,1,0,85
1,5,1,8,3,0.7,0.6515,0.65,0.1045,1,0,41
2,5,1,8,3,0.7,0.6667,0.74,0.1642,1,0,20
3,5,1,8,3,0.72,0.697,0.79,0.194,2,0,9
4,5,1,8,3,0.7,0.6667,0.84,0.2836,3,0,7
5,5,1,8,3,0.7,0.6667,0.84,0.2836,3,0,33
6,5,1,8,3,0.64,0.5758,0.89,0.2985,3,0,44
7,5,1,8,3,0.64,0.5758,0.89,0.1045,3,0,133
8,5,1,8,3,0.62,0.5455,0.91,0.1642,3,0,119
9,5,1,8,3,0.64,0.5758,0.89,0.0,2,0,220
10,5,1,8,3,0.66,0.5909,0.89,0.1045,1,0,193
11,5,1,8,3,0.68,0.6364,0.79,0.1343,3,0,251
12,5,1,8,3,0.74,0.697,0.66,0.3582,2,0,315
13,5,1,8,3,0.76,0.7121,0.58,0.3582,2,0,290
14,5,1,8,3,0.76,0.7121,0.58,0.3582,1,0,307
15,5,1,8,3,0.8,0.7424,0.52,0.4478,1,0,324
16,5,1,8,3,0.78,0.7273,0.55,0.2985,1,0,467
17,5,1,8,3,0.8,0.7424,0.52,0.2836,1,0,730
18,5,1,8,3,0.76,0.7121,0.62,0.2985,1,0,640
19,5,1,8,3,0.76,0.7121,0.62,0.2836,1,0,492
20,5,1,8,3,0.74,0.697,0.66,0.2985,1,0,370
21,5,1,8,3,0.74,0.697,0.66,0.2537,1,0,286
22,5,1,8,3,0.72,0.697,0.74,0.2836,1,0,218
23,5,1,8,3,0.72,0.6818,0.7,0.2836,1,0,192
0,6,0,8,3,0.7,0.6515,0.7,0.2836,1,0,180
1,6,0,8,3,0.66,0.6212,0.74,0.2239,1,0,116
2,6,0,8,3,0.64,0.5909,0.78,0.194,3,0,85
3,6,0,8,3,0.62,0.5758,0.83,0.1642,3,0,21
4,6,0,8,3,0.62,0.5758,0.83,0.1045,1,0,10
5,6,0,8,3,0.62,0.5606,0.88,0.1045,1,0,11
6,6,0,8,3,0.62,0.5606,0.88,0.1045,2,0,23
7,6,0,8,3,0.64,0.5758,0.83,0.0896,1,0,62
8,6,0,8,3,0.66,0.6061,0.83,0.1045,1,0,162
9,6,0,8,3,0.68,0.6364,0.79,0.194,1,0,271
10,6,0,8,3,0.72,0.6818,0.62,0.0896,1,0,407
11,6,0,8,3,0.74,0.697,0.66,0.1642,1,0,499
12,6,0,8,3,0.76,0.7121,0.58,0.2239,1,0,546
13,6,0,8,3,0.8,0.7424,0.49,0.3582,1,0,569
14,6,0,8,3,0.8,0.7424,0.49,0.2985,1,0,538
15,6,0,8,3,0.8,0.7273,0.46,0.2836,1,0,562
